Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1570,US-1086,2023-02-03,2023-02-06,Second Class,CG-00293,Customer 293,Corporate,United States,Minnesota,Minnesota,75089,Central,FUR-OFF-0056,Office Supplies,Storage,Storage Model 1,92.97,1,0.0,30.46
1571,US-0895,2023-02-03,2023-02-08,Standard Class,CG-00378,Customer 378,Consumer,United States,North Carolina,North Carolina,82308,South,FUR-OFF-0056,Office Supplies,Storage,Storage Model 1,79.02,1,0.15,20.06
1572,US-0077,2023-02-03,2023-02-08,Standard Class,CG-00142,Customer 142,Consumer,United States,Pennsylvania,Pennsylvania,78903,East,FUR-TEC-0071,Technology,Copiers,Copiers Model 1,3577.59,1,0.1,1685.24
1573,US-0270,2023-02-03,2023-02-08,Standard Class,CG-00314,Customer 314,Corporate,United States,Tennessee,Tennessee,31352,South,FUR-TEC-0072,Technology,Copiers,Copiers Model 2,1394.22,1,0.0,652.88
1574,US-0270,2023-02-03,2023-02-08,Standard Class,CG-00314,Customer 314,Corporate,United States,Tennessee,Tennessee,39012,South,FUR-OFF-0029,Office Supplies,Art,Art Model 4,126.63,4,0.0,18.62
1575,US-1093,2023-02-03,2023-02-10,Standard Class,CG-00016,Customer 16,Home Office,United States,Texas,Texas,80964,South,FUR-FUR-0018,Furniture,Furnishings,Furnishings Model 3,600.95,4,0.1,130.53
1576,US-0963,2023-02-03,2023-02-08,Standard Class,CG-00347,Customer 347,Consumer,United States,New Jersey,New Jersey,84029,East,FUR-OFF-0028,Office Supplies,Art,Art Model 3,23.92,1,0.15,2.14
1577,US-0895,2023-02-03,2023-02-08,Standard Class,CG-00378,Customer 378,Consumer,United States,North Carolina,North Carolina,72503,South,FUR-TEC-0084,Technology,Phones,Phones Model 4,198.68,2,0.1,39.78
1578,US-0135,2023-02-04,2023-02-10,Standard Class,CG-00142,Customer 142,Consumer,United States,Pennsylvania,Pennsylvania,50425,East,FUR-OFF-0037,Office Supplies,Envelopes,Envelopes Model 2,11.32,2,0.05,0.76
1579,US-0807,2023-02-06,2023-02-13,Standard Class,CG-00325,Customer 325,Consumer,United States,Texas,Texas,47200,South,FUR-TEC-0084,Technology,Phones,Phones Model 4,397.37,4,0.1,60.23
1580,US-0807,2023-02-06,2023-02-13,Standard Class,CG-00325,Customer 325,Consumer,United States,Texas,Texas,19108,South,FUR-FUR-0019,Furniture,Furnishings,Furnishings Model 4,140.94,1,0.0,-3.24
1581,US-0200,2023-02-07,2023-02-12,Second Class,CG-00195,Customer 195,Consumer,United States,Wisconsin,Wisconsin,96298,Central,FUR-OFF-0058,Office Supplies,Storage,Storage Model 3,82.92,3,0.0,17.4
1582,US-0257,2023-02-07,2023-02-13,Standard Class,CG-00254,Customer 254,Consumer,United States,North Carolina,North Carolina,72236,South,FUR-TEC-0072,Technology,Copiers,Copiers Model 2,2230.75,2,0.2,786.23
1583,US-0200,2023-02-07,2023-02-12,Second Class,CG-00195,Customer 195,Consumer,United States,Wisconsin,Wisconsin,77862,Central,FUR-TEC-0073,Technology,Copiers,Copiers Model 3,2099.4,4,0.0,589.79
1584,US-0257,2023-02-07,2023-02-13,Standard Class,CG-00254,Customer 254,Consumer,United States,North Carolina,North Carolina,72424,South,FUR-FUR-0017,Furniture,Furnishings,Furnishings Model 2,210.38,2,0.0,29.68
1585,US-0257,2023-02-07,2023-02-13,Standard Class,CG-00254,Customer 254,Consumer,United States,North Carolina,North Carolina,14551,South,FUR-OFF-0049,Office Supplies,Labels,Labels Model 4,10.66,1,0.1,3.06
1586,US-0519,2023-02-11,2023-02-17,Standard Class,CG-00207,Customer 207,Corporate,United States,Arizona,Arizona,28873,West,FUR-OFF-0038,Office Supplies,Envelopes,Envelopes Model 3,3.27,1,0.0,0.68
1587,US-0519,2023-02-11,2023-02-17,Standard Class,CG-00207,Customer 207,Corporate,United States,Arizona,Arizona,96235,West,FUR-FUR-0011,Furniture,Tables,Tables Model 1,451.4,3,0.2,7.67
1588,US-0519,2023-02-11,2023-02-17,Standard Class,CG-00207,Customer 207,Corporate,United States,Arizona,Arizona,27600,West,FUR-FUR-0004,Furniture,Bookcases,Bookcases Model 4,339.46,1,0.0,32.31
1589,US-0508,2023-02-12,2023-02-16,Second Class,CG-00076,Customer 76,Home Office,United States,Connecticut,Connecticut,30843,East,FUR-OFF-0042,Office Supplies,Fasteners,Fasteners Model 2,9.28,2,0.15,2.26
1590,US-0758,2023-02-12,2023-02-15,First Class,CG-00102,Customer 102,Consumer,United States,Utah,Utah,95078,West,FUR-OFF-0039,Office Supplies,Envelopes,Envelopes Model 4,10.9,1,0.0,2.1
1591,US-0508,2023-02-12,2023-02-16,Second Class,CG-00076,Customer 76,Home Office,United States,Connecticut,Connecticut,41270,East,FUR-TEC-0081,Technology,Phones,Phones Model 1,1565.91,2,0.1,645.16
1592,US-0021,2023-02-13,2023-02-20,Standard Class,CG-00340,Customer 340,Corporate,United States,Georgia,Georgia,56346,South,FUR-OFF-0052,Office Supplies,Paper,Paper Model 2,57.83,2,0.1,8.72
1593,US-0021,2023-02-13,2023-02-20,Standard Class,CG-00340,Customer 340,Corporate,United States,Georgia,Georgia,16743,South,FUR-OFF-0065,Office Supplies,Supplies,Supplies Model 5,30.46,4,0.1,6.74
1594,US-0103,2023-02-16,2023-02-22,Standard Class,CG-00146,Customer 146,Consumer,United States,Massachusetts,Massachusetts,51555,East,FUR-FUR-0004,Furniture,Bookcases,Bookcases Model 4,814.71,3,0.2,117.32
1595,US-0103,2023-02-16,2023-02-22,Standard Class,CG-00146,Customer 146,Consumer,United States,Massachusetts,Massachusetts,45842,East,FUR-TEC-0069,Technology,Accessories,Accessories Model 4,50.59,2,0.2,19.39
1596,US-0432,2023-02-16,2023-02-18,First Class,CG-00030,Customer 30,Consumer,United States,Pennsylvania,Pennsylvania,90862,East,FUR-OFF-0022,Office Supplies,Appliances,Appliances Model 2,328.53,3,0.0,55.97
1597,US-0103,2023-02-16,2023-02-22,Standard Class,CG-00146,Customer 146,Consumer,United States,Massachusetts,Massachusetts,98686,East,FUR-TEC-0067,Technology,Accessories,Accessories Model 2,40.69,1,0.2,19.15
1598,US-0432,2023-02-16,2023-02-18,First Class,CG-00030,Customer 30,Consumer,United States,Pennsylvania,Pennsylvania,38298,East,FUR-FUR-0016,Furniture,Furnishings,Furnishings Model 1,214.06,3,0.0,-6.69
1599,US-0432,2023-02-16,2023-02-18,First Class,CG-00030,Customer 30,Consumer,United States,Pennsylvania,Pennsylvania,19225,East,FUR-OFF-0062,Office Supplies,Supplies,Supplies Model 2,8.24,1,0.0,2.82
1600,US-0305,2023-02-17,2023-02-20,First Class,CG-00034,Customer 34,Home Office,United States,Ohio,Ohio,76265,Central,FUR-TEC-0076,Technology,Machines,Machines Model 1,4428.24,2,0.0,1845.83
1601,US-0732,2023-02-18,2023-02-22,Second Class,CG-00325,Customer 325,Consumer,United States,Texas,Texas,64646,South,FUR-OFF-0030,Office Supplies,Art,Art Model 5,12.76,2,0.1,4.3
1602,US-0613,2023-02-18,2023-02-23,Second Class,CG-00043,Customer 43,Home Office,United States,New Jersey,New Jersey,64702,East,FUR-TEC-0076,Technology,Machines,Machines Model 1,6642.36,3,0.0,2554.35
1603,US-0047,2023-02-18,2023-02-24,Standard Class,CG-00264,Customer 264,Consumer,United States,Massachusetts,Massachusetts,22249,East,FUR-OFF-0033,Office Supplies,Binders,Binders Model 3,8.09,2,0.15,1.58
1604,US-0613,2023-02-18,2023-02-23,Second Class,CG-00043,Customer 43,Home Office,United States,New Jersey,New Jersey,25278,East,FUR-OFF-0041,Office Supplies,Fasteners,Fasteners Model 1,4.2,2,0.0,1.26
1605,US-0613,2023-02-18,2023-02-23,Second Class,CG-00043,Customer 43,Home Office,United States,New Jersey,New Jersey,72851,East,FUR-OFF-0054,Office Supplies,Paper,Paper Model 4,108.96,3,0.0,31.93
1606,US-0047,2023-02-18,2023-02-24,Standard Class,CG-00264,Customer 264,Consumer,United States,Massachusetts,Massachusetts,76648,East,FUR-FUR-0016,Furniture,Furnishings,Furnishings Model 1,114.17,2,0.2,-1.79
1607,US-0732,2023-02-18,2023-02-22,Second Class,CG-00325,Customer 325,Consumer,United States,Texas,Texas,67682,South,FUR-OFF-0026,Office Supplies,Art,Art Model 1,72.6,2,0.1,14.16
1608,US-0047,2023-02-18,2023-02-24,Standard Class,CG-00264,Customer 264,Consumer,United States,Massachusetts,Massachusetts,50483,East,FUR-FUR-0002,Furniture,Bookcases,Bookcases Model 2,432.26,1,0.1,-3.66
1609,US-0732,2023-02-18,2023-02-22,Second Class,CG-00325,Customer 325,Consumer,United States,Texas,Texas,76294,South,FUR-OFF-0056,Office Supplies,Storage,Storage Model 1,278.91,3,0.0,74.81
1610,US-0500,2023-02-20,2023-02-23,Second Class,CG-00145,Customer 145,Corporate,United States,Georgia,Georgia,85246,South,FUR-OFF-0038,Office Supplies,Envelopes,Envelopes Model 3,12.43,4,0.05,2.88
1611,US-0172,2023-02-20,2023-02-24,Second Class,CG-00396,Customer 396,Corporate,United States,Illinois,Illinois,34430,Central,FUR-FUR-0018,Furniture,Furnishings,Furnishings Model 3,333.86,2,0.0,33.85
1612,US-0500,2023-02-20,2023-02-23,Second Class,CG-00145,Customer 145,Corporate,United States,Georgia,Georgia,28554,South,FUR-TEC-0083,Technology,Phones,Phones Model 3,728.71,2,0.0,218.57
1613,US-0766,2023-02-21,2023-02-22,First Class,CG-00116,Customer 116,Home Office,United States,New Jersey,New Jersey,15697,East,FUR-FUR-0006,Furniture,Chairs,Chairs Model 1,233.79,2,0.3,-22.29
1614,US-0766,2023-02-21,2023-02-22,First Class,CG-00116,Customer 116,Home Office,United States,New Jersey,New Jersey,71156,East,FUR-OFF-0059,Office Supplies,Storage,Storage Model 4,11.96,1,0.15,2.09
1615,US-0766,2023-02-21,2023-02-22,First Class,CG-00116,Customer 116,Home Office,United States,New Jersey,New Jersey,52336,East,FUR-FUR-0013,Furniture,Tables,Tables Model 3,3380.04,2,0.0,-82.96
1616,US-0766,2023-02-21,2023-02-22,First Class,CG-00116,Customer 116,Home Office,United States,New Jersey,New Jersey,45918,East,FUR-FUR-0018,Furniture,Furnishings,Furnishings Model 3,267.09,2,0.2,20.35
1617,US-0101,2023-02-22,2023-03-01,Standard Class,CG-00200,Customer 200,Consumer,United States,North Carolina,North Carolina,70249,South,FUR-TEC-0080,Technology,Machines,Machines Model 5,436.02,1,0.0,67.32
1618,US-0331,2023-02-23,2023-02-26,First Class,CG-00376,Customer 376,Corporate,United States,Tennessee,Tennessee,41502,South,FUR-FUR-0009,Furniture,Chairs,Chairs Model 4,801.34,2,0.2,-9.64
1619,US-0481,2023-02-25,2023-03-03,Standard Class,CG-00139,Customer 139,Consumer,United States,Massachusetts,Massachusetts,58309,East,FUR-TEC-0069,Technology,Accessories,Accessories Model 4,94.86,3,0.0,41.61
1620,US-0481,2023-02-25,2023-03-03,Standard Class,CG-00139,Customer 139,Consumer,United States,Massachusetts,Massachusetts,22206,East,FUR-TEC-0073,Technology,Copiers,Copiers Model 3,524.85,1,0.0,138.56
1621,US-0634,2023-02-25,2023-02-28,First Class,CG-00129,Customer 129,Home Office,United States,Virginia,Virginia,59518,South,FUR-TEC-0067,Technology,Accessories,Accessories Model 2,40.69,1,0.2,6.52
1622,US-0238,2023-02-27,2023-02-28,Same Day,CG-00248,Customer 248,Corporate,United States,Florida,Florida,38679,South,FUR-TEC-0084,Technology,Phones,Phones Model 4,88.3,1,0.2,10.59
1623,US-0238,2023-02-27,2023-02-28,Same Day,CG-00248,Customer 248,Corporate,United States,Florida,Florida,21830,South,FUR-FUR-0018,Furniture,Furnishings,Furnishings Model 3,166.93,1,0.0,-5.49
1624,US-0528,2023-02-28,2023-03-07,Standard Class,CG-00286,Customer 286,Home Office,United States,Pennsylvania,Pennsylvania,96025,East,FUR-OFF-0063,Office Supplies,Supplies,Supplies Model 3,21.06,1,0.0,7.16
1625,US-0844,2023-03-04,2023-03-10,Standard Class,CG-00224,Customer 224,Consumer,United States,Colorado,Colorado,57371,West,FUR-FUR-0019,Furniture,Furnishings,Furnishings Model 4,140.94,1,0.0,21.34
1626,US-0844,2023-03-04,2023-03-10,Standard Class,CG-00224,Customer 224,Consumer,United States,Colorado,Colorado,42347,West,FUR-OFF-0052,Office Supplies,Paper,Paper Model 2,57.83,2,0.1,19.36
1627,US-0844,2023-03-04,2023-03-10,Standard Class,CG-00224,Customer 224,Consumer,United States,Colorado,Colorado,17563,West,FUR-TEC-0072,Technology,Copiers,Copiers Model 2,4182.66,3,0.0,1200.92
1628,US-0844,2023-03-04,2023-03-10,Standard Class,CG-00224,Customer 224,Consumer,United States,Colorado,Colorado,76795,West,FUR-OFF-0053,Office Supplies,Paper,Paper Model 3,107.97,3,0.05,16.3
1629,US-0510,2023-03-07,2023-03-10,First Class,CG-00062,Customer 62,Consumer,United States,Virginia,Virginia,85260,South,FUR-OFF-0045,Office Supplies,Fasteners,Fasteners Model 5,3.33,1,0.0,0.89
1630,US-0510,2023-03-07,2023-03-10,First Class,CG-00062,Customer 62,Consumer,United States,Virginia,Virginia,87616,South,FUR-OFF-0027,Office Supplies,Art,Art Model 2,41.96,3,0.0,5.91
1631,US-0244,2023-03-08,2023-03-15,Standard Class,CG-00120,Customer 120,Consumer,United States,Pennsylvania,Pennsylvania,38953,East,FUR-FUR-0015,Furniture,Tables,Tables Model 5,1021.39,3,0.3,67.95
1632,US-0804,2023-03-08,2023-03-09,First Class,CG-00233,Customer 233,Home Office,United States,Minnesota,Minnesota,84473,Central,FUR-OFF-0052,Office Supplies,Paper,Paper Model 2,152.62,5,0.05,45.02
1633,US-0693,2023-03-10,2023-03-15,Standard Class,CG-00274,Customer 274,Consumer,United States,Ohio,Ohio,65694,Central,FUR-OFF-0047,Office Supplies,Labels,Labels Model 2,12.94,2,0.15,2.04
1634,US-0693,2023-03-10,2023-03-15,Standard Class,CG-00274,Customer 274,Consumer,United States,Ohio,Ohio,56590,Central,FUR-OFF-0029,Office Supplies,Art,Art Model 4,90.23,3,0.05,28.39
1635,US-0693,2023-03-10,2023-03-15,Standard Class,CG-00274,Customer 274,Consumer,United States,Ohio,Ohio,75987,Central,FUR-OFF-0024,Office Supplies,Appliances,Appliances Model 4,238.83,1,0.0,28.32
1636,US-0203,2023-03-10,2023-03-15,Second Class,CG-00311,Customer 311,Corporate,United States,Arizona,Arizona,12187,West,FUR-OFF-0044,Office Supplies,Fasteners,Fasteners Model 4,27.55,3,0.0,7.49
1637,US-0203,2023-03-10,2023-03-15,Second Class,CG-00311,Customer 311,Corporate,United States,Arizona,Arizona,44365,West,FUR-TEC-0080,Technology,Machines,Machines Model 5,872.04,2,0.0,117.31
1638,US-0693,2023-03-10,2023-03-15,Standard Class,CG-00274,Customer 274,Consumer,United States,Ohio,Ohio,96619,Central,FUR-OFF-0031,Office Supplies,Binders,Binders Model 1,34.93,2,0.1,6.13
1639,US-1081,2023-03-11,2023-03-18,Standard Class,CG-00353,Customer 353,Corporate,United States,Arizona,Arizona,16747,West,FUR-OFF-0045,Office Supplies,Fasteners,Fasteners Model 5,3.33,1,0.0,0.8
1640,US-0301,2023-03-11,2023-03-12,First Class,CG-00082,Customer 82,Corporate,United States,California,California,73318,West,FUR-TEC-0081,Technology,Phones,Phones Model 1,3479.79,4,0.0,1509.72
1641,US-0301,2023-03-11,2023-03-12,First Class,CG-00082,Customer 82,Corporate,United States,California,California,13777,West,FUR-OFF-0029,Office Supplies,Art,Art Model 4,80.73,3,0.15,4.77
1642,US-0937,2023-03-12,2023-03-17,Second Class,CG-00008,Customer 8,Corporate,United States,Florida,Florida,31354,South,FUR-TEC-0078,Technology,Machines,Machines Model 3,314.73,1,0.0,88.08
1643,US-0430,2023-03-15,2023-03-19,Second Class,CG-00100,Customer 100,Home Office,United States,New York,New York,89423,East,FUR-FUR-0009,Furniture,Chairs,Chairs Model 4,500.84,1,0.0,35.4
1644,US-0430,2023-03-15,2023-03-19,Second Class,CG-00100,Customer 100,Home Office,United States,New York,New York,43546,East,FUR-FUR-0020,Furniture,Furnishings,Furnishings Model 5,142.16,2,0.3,0.02
1645,US-0158,2023-03-17,2023-03-22,Second Class,CG-00400,Customer 400,Consumer,United States,Wisconsin,Wisconsin,45180,Central,FUR-OFF-0059,Office Supplies,Storage,Storage Model 4,13.37,1,0.05,2.46
1646,US-0186,2023-03-18,2023-03-25,Standard Class,CG-00347,Customer 347,Consumer,United States,New Jersey,New Jersey,42447,East,FUR-TEC-0084,Technology,Phones,Phones Model 4,110.38,1,0.0,23.5
1647,US-0186,2023-03-18,2023-03-25,Standard Class,CG-00347,Customer 347,Consumer,United States,New Jersey,New Jersey,74154,East,FUR-OFF-0038,Office Supplies,Envelopes,Envelopes Model 3,8.83,3,0.1,1.8
1648,US-0186,2023-03-18,2023-03-25,Standard Class,CG-00347,Customer 347,Consumer,United States,New Jersey,New Jersey,27771,East,FUR-TEC-0082,Technology,Phones,Phones Model 2,1284.27,2,0.0,480.63
1649,US-0099,2023-03-18,2023-03-18,Same Day,CG-00166,Customer 166,Home Office,United States,Tennessee,Tennessee,29848,South,FUR-OFF-0047,Office Supplies,Labels,Labels Model 2,13.7,2,0.1,3.34
1650,US-0186,2023-03-18,2023-03-25,Standard Class,CG-00347,Customer 347,Consumer,United States,New Jersey,New Jersey,27392,East,FUR-FUR-0016,Furniture,Furnishings,Furnishings Model 1,356.77,5,0.0,5.94
1651,US-0186,2023-03-18,2023-03-25,Standard Class,CG-00347,Customer 347,Consumer,United States,New Jersey,New Jersey,17770,East,FUR-FUR-0020,Furniture,Furnishings,Furnishings Model 5,406.18,5,0.2,40.79
1652,US-0737,2023-03-19,2023-03-25,Standard Class,CG-00037,Customer 37,Home Office,United States,Massachusetts,Massachusetts,89391,East,FUR-OFF-0033,Office Supplies,Binders,Binders Model 3,12.84,3,0.1,0.94
1653,US-0737,2023-03-19,2023-03-25,Standard Class,CG-00037,Customer 37,Home Office,United States,Massachusetts,Massachusetts,76160,East,FUR-OFF-0023,Office Supplies,Appliances,Appliances Model 3,196.52,1,0.0,11.96
1654,US-0737,2023-03-19,2023-03-25,Standard Class,CG-00037,Customer 37,Home Office,United States,Massachusetts,Massachusetts,97453,East,FUR-OFF-0041,Office Supplies,Fasteners,Fasteners Model 1,3.78,2,0.1,1.23
1655,US-0737,2023-03-19,2023-03-25,Standard Class,CG-00037,Customer 37,Home Office,United States,Massachusetts,Massachusetts,21706,East,FUR-FUR-0011,Furniture,Tables,Tables Model 1,338.55,2,0.1,30.39
1656,US-0864,2023-03-19,2023-03-25,Standard Class,CG-00193,Customer 193,Corporate,United States,Utah,Utah,50737,West,FUR-FUR-0011,Furniture,Tables,Tables Model 1,376.16,2,0.0,30.45
1657,US-0864,2023-03-19,2023-03-25,Standard Class,CG-00193,Customer 193,Corporate,United States,Utah,Utah,34885,West,FUR-FUR-0018,Furniture,Furnishings,Furnishings Model 3,116.85,1,0.3,-38.27
1658,US-0864,2023-03-19,2023-03-25,Standard Class,CG-00193,Customer 193,Corporate,United States,Utah,Utah,51896,West,FUR-TEC-0084,Technology,Phones,Phones Model 4,298.03,3,0.1,42.09
1659,US-0864,2023-03-19,2023-03-25,Standard Class,CG-00193,Customer 193,Corporate,United States,Utah,Utah,78124,West,FUR-FUR-0002,Furniture,Bookcases,Bookcases Model 2,1440.86,3,0.0,142.14
1660,US-0385,2023-03-20,2023-03-27,Standard Class,CG-00202,Customer 202,Corporate,United States,Colorado,Colorado,44787,West,FUR-TEC-0069,Technology,Accessories,Accessories Model 4,31.62,1,0.0,8.43
1661,US-0385,2023-03-20,2023-03-27,Standard Class,CG-00202,Customer 202,Corporate,United States,Colorado,Colorado,36170,West,FUR-FUR-0016,Furniture,Furnishings,Furnishings Model 1,228.33,4,0.2,9.53
1662,US-0072,2023-03-21,2023-03-27,Standard Class,CG-00033,Customer 33,Home Office,United States,Connecticut,Connecticut,24869,East,FUR-FUR-0001,Furniture,Bookcases,Bookcases Model 1,499.63,2,0.0,24.64
1663,US-0024,2023-03-21,2023-03-27,Standard Class,CG-00352,Customer 352,Consumer,United States,Tennessee,Tennessee,13441,South,FUR-FUR-0006,Furniture,Chairs,Chairs Model 1,233.79,2,0.3,-10.47
1664,US-0024,2023-03-21,2023-03-27,Standard Class,CG-00352,Customer 352,Consumer,United States,Tennessee,Tennessee,90422,South,FUR-FUR-0018,Furniture,Furnishings,Furnishings Model 3,584.26,5,0.3,-23.6
1665,US-0024,2023-03-21,2023-03-27,Standard Class,CG-00352,Customer 352,Consumer,United States,Tennessee,Tennessee,13794,South,FUR-OFF-0046,Office Supplies,Labels,Labels Model 1,26.46,2,0.05,1.56
1666,US-0594,2023-03-22,2023-03-28,Standard Class,CG-00364,Customer 364,Corporate,United States,Illinois,Illinois,97235,Central,FUR-OFF-0048,Office Supplies,Labels,Labels Model 3,11.36,1,0.0,2.98
1667,US-0507,2023-03-22,2023-03-27,Standard Class,CG-00003,Customer 3,Home Office,United States,New York,New York,52712,East,FUR-OFF-0052,Office Supplies,Paper,Paper Model 2,96.39,3,0.0,6.28
1668,US-0178,2023-03-23,2023-03-28,Standard Class,CG-00109,Customer 109,Home Office,United States,Florida,Florida,82733,South,FUR-OFF-0048,Office Supplies,Labels,Labels Model 3,22.72,2,0.0,3.85
1669,US-0394,2023-03-25,2023-03-26,First Class,CG-00338,Customer 338,Home Office,United States,Wisconsin,Wisconsin,29116,Central,FUR-TEC-0076,Technology,Machines,Machines Model 1,8856.48,4,0.0,1040.08
1670,US-0394,2023-03-25,2023-03-26,First Class,CG-00338,Customer 338,Home Office,United States,Wisconsin,Wisconsin,66651,Central,FUR-TEC-0073,Technology,Copiers,Copiers Model 3,1259.64,3,0.2,269.12
1671,US-0646,2023-03-27,2023-04-01,Second Class,CG-00145,Customer 145,Corporate,United States,Georgia,Georgia,84202,South,FUR-OFF-0033,Office Supplies,Binders,Binders Model 3,17.12,4,0.1,0.94
1672,US-0646,2023-03-27,2023-04-01,Second Class,CG-00145,Customer 145,Corporate,United States,Georgia,Georgia,45118,South,FUR-FUR-0016,Furniture,Furnishings,Furnishings Model 1,171.25,3,0.2,11.97
1673,US-0646,2023-03-27,2023-04-01,Second Class,CG-00145,Customer 145,Corporate,United States,Georgia,Georgia,90533,South,FUR-TEC-0069,Technology,Accessories,Accessories Model 4,101.18,4,0.2,31.8
1674,US-0646,2023-03-27,2023-04-01,Second Class,CG-00145,Customer 145,Corporate,United States,Georgia,Georgia,78454,South,FUR-TEC-0069,Technology,Accessories,Accessories Model 4,94.86,3,0.0,44.02
1675,US-0128,2023-03-28,2023-04-02,Second Class,CG-00357,Customer 357,Home Office,United States,Georgia,Georgia,96535,South,FUR-TEC-0072,Technology,Copiers,Copiers Model 2,1394.22,1,0.0,389.05
1676,US-0128,2023-03-28,2023-04-02,Second Class,CG-00357,Customer 357,Home Office,United States,Georgia,Georgia,49387,South,FUR-OFF-0054,Office Supplies,Paper,Paper Model 4,65.37,2,0.1,14.08
1677,US-0128,2023-03-28,2023-04-02,Second Class,CG-00357,Customer 357,Home Office,United States,Georgia,Georgia,87550,South,FUR-OFF-0050,Office Supplies,Labels,Labels Model 5,4.53,1,0.15,1.07
1678,US-0190,2023-03-29,2023-04-04,Standard Class,CG-00218,Customer 218,Home Office,United States,Utah,Utah,16021,West,FUR-FUR-0016,Furniture,Furnishings,Furnishings Model 1,285.41,4,0.0,9.69
1679,US-0190,2023-03-29,2023-04-04,Standard Class,CG-00218,Customer 218,Home Office,United States,Utah,Utah,67840,West,FUR-FUR-0010,Furniture,Chairs,Chairs Model 5,581.05,1,0.0,68.29
1680,US-0190,2023-03-29,2023-04-04,Standard Class,CG-00218,Customer 218,Home Office,United States,Utah,Utah,12134,West,FUR-TEC-0084,Technology,Phones,Phones Model 4,99.34,1,0.1,46.51
1681,US-0088,2023-03-29,2023-03-30,First Class,CG-00054,Customer 54,Home Office,United States,Connecticut,Connecticut,75191,East,FUR-OFF-0036,Office Supplies,Envelopes,Envelopes Model 1,23.77,2,0.05,5.66
1682,US-0368,2023-03-29,2023-04-03,Second Class,CG-00203,Customer 203,Corporate,United States,Texas,Texas,63588,South,FUR-OFF-0063,Office Supplies,Supplies,Supplies Model 3,40.02,2,0.05,4.79
1683,US-0088,2023-03-29,2023-03-30,First Class,CG-00054,Customer 54,Home Office,United States,Connecticut,Connecticut,71186,East,FUR-OFF-0033,Office Supplies,Binders,Binders Model 3,8.09,2,0.15,1.7
1684,US-0088,2023-03-29,2023-03-30,First Class,CG-00054,Customer 54,Home Office,United States,Connecticut,Connecticut,76249,East,FUR-OFF-0028,Office Supplies,Art,Art Model 3,25.33,1,0.1,6.91
1685,US-0643,2023-03-30,2023-04-05,Standard Class,CG-00068,Customer 68,Corporate,United States,New York,New York,72294,East,FUR-TEC-0069,Technology,Accessories,Accessories Model 4,50.59,2,0.2,25.13
1686,US-0556,2023-04-01,2023-04-06,Standard Class,CG-00092,Customer 92,Corporate,United States,Washington,Washington,71763,West,FUR-OFF-0062,Office Supplies,Supplies,Supplies Model 2,8.24,1,0.0,1.35
1687,US-0524,2023-04-03,2023-04-08,Second Class,CG-00268,Customer 268,Consumer,United States,Pennsylvania,Pennsylvania,46624,East,FUR-OFF-0058,Office Supplies,Storage,Storage Model 3,70.48,3,0.15,12.36
1688,US-0219,2023-04-04,2023-04-09,Standard Class,CG-00115,Customer 115,Corporate,United States,Pennsylvania,Pennsylvania,84425,East,FUR-OFF-0057,Office Supplies,Storage,Storage Model 2,15.27,1,0.15,3.34
1689,US-0219,2023-04-04,2023-04-09,Standard Class,CG-00115,Customer 115,Corporate,United States,Pennsylvania,Pennsylvania,41034,East,FUR-FUR-0016,Furniture,Furnishings,Furnishings Model 1,71.35,1,0.0,-2.13
1690,US-0955,2023-04-06,2023-04-13,Standard Class,CG-00257,Customer 257,Home Office,United States,Minnesota,Minnesota,28517,Central,FUR-OFF-0039,Office Supplies,Envelopes,Envelopes Model 4,10.35,1,0.05,2.32
1691,US-0627,2023-04-06,2023-04-11,Second Class,CG-00112,Customer 112,Home Office,United States,California,California,24160,West,FUR-FUR-0009,Furniture,Chairs,Chairs Model 4,400.67,1,0.2,8.99
1692,US-0627,2023-04-06,2023-04-11,Second Class,CG-00112,Customer 112,Home Office,United States,California,California,46554,West,FUR-OFF-0044,Office Supplies,Fasteners,Fasteners Model 4,39.03,5,0.15,11.99
1693,US-0955,2023-04-06,2023-04-13,Standard Class,CG-00257,Customer 257,Home Office,United States,Minnesota,Minnesota,29623,Central,FUR-OFF-0039,Office Supplies,Envelopes,Envelopes Model 4,19.61,2,0.1,4.47
1694,US-0627,2023-04-06,2023-04-11,Second Class,CG-00112,Customer 112,Home Office,United States,California,California,75178,West,FUR-OFF-0059,Office Supplies,Storage,Storage Model 4,12.66,1,0.1,3.38
1695,US-0627,2023-04-06,2023-04-11,Second Class,CG-00112,Customer 112,Home Office,United States,California,California,63011,West,FUR-OFF-0043,Office Supplies,Fasteners,Fasteners Model 3,1.11,1,0.15,0.38
1696,US-0955,2023-04-06,2023-04-13,Standard Class,CG-00257,Customer 257,Home Office,United States,Minnesota,Minnesota,11635,Central,FUR-OFF-0028,Office Supplies,Art,Art Model 3,28.14,1,0.0,2.08
1697,US-0278,2023-04-09,2023-04-12,First Class,CG-00302,Customer 302,Home Office,United States,Georgia,Georgia,99957,South,FUR-OFF-0032,Office Supplies,Binders,Binders Model 2,7.6,1,0.0,2.2
